matrix,time,time(cublas),flop,flop(cublas),byte,byte(cublas)
../matrix/nos5.mtx,0.004000000000000,0.004000000000000,1.410000000000000,1.410000000000000,7.513000000000000,7.513000000000000
../matrix/1138_bus.mtx,0.011000000000000,0.003000000000000,0.472000000000000,1.730666666666667,3.543636363636364,12.993333333333334
../matrix/494_bus.mtx,0.011000000000000,0.003000000000000,0.196363636363636,0.720000000000000,1.504363636363637,5.516000000000000
../matrix/662_bus.mtx,0.011000000000000,0.003000000000000,0.285090909090909,1.045333333333333,2.103636363636364,7.713333333333333
../matrix/bcspwr02.mtx,0.003000000000000,0.003000000000000,0.072000000000000,0.072000000000000,0.550666666666667,0.550666666666667
../matrix/bcsstk10.mtx,0.012000000000000,0.004000000000000,1.929666666666666,5.789000000000000,9.167000000000000,27.501000000000001
../matrix/bcsstm08.mtx,0.011000000000000,0.003000000000000,0.195272727272727,0.716000000000000,2.343636363636364,8.593333333333334
../matrix/cavity02.mtx,0.004000000000000,0.004000000000000,3.663500000000000,3.663500000000000,15.923000000000000,15.923000000000000
../matrix/cdde4.mtx,0.004000000000000,0.003000000000000,2.340500000000000,3.120666666666667,13.207000000000001,17.609333333333332
../matrix/dw2048.mtx,0.003000000000000,0.003000000000000,6.742666666666667,6.742666666666667,37.894666666666666,37.894666666666666
../matrix/e05r0000.mtx,0.004000000000000,0.004000000000000,2.928000000000000,2.928000000000000,12.657000000000000,12.657000000000000
../matrix/gr_30_30.mtx,0.003000000000000,0.004000000000000,2.881333333333334,2.161000000000000,16.326666666666664,12.244999999999999
../matrix/bcsstm27.mtx,0.005000000000000,0.004000000000000,11.470000000000001,14.337500000000000,49.797600000000003,62.247000000000000
../matrix/ck656.mtx,0.011000000000000,0.003000000000000,0.706181818181818,2.589333333333334,3.779272727272728,13.857333333333335
../matrix/cry2500.mtx,0.011000000000000,0.003000000000000,2.245272727272727,8.232666666666667,12.617818181818182,46.265333333333338
../matrix/e20r2000.mtx,0.003000000000000,0.003000000000000,87.703999999999994,87.703999999999994,373.435999999999979,373.435999999999979
../matrix/fs_760_3.mtx,0.011000000000000,0.003000000000000,1.086545454545454,3.984000000000000,5.452000000000000,19.990666666666669
../matrix/impcol_d.mtx,0.011000000000000,0.004000000000000,0.243454545454545,0.669500000000000,1.592363636363636,4.379000000000000
../matrix/rdb450l.mtx,0.005000000000000,0.004000000000000,1.032000000000000,1.290000000000000,5.568800000000000,6.961000000000000
../matrix/west0989.mtx,0.004000000000000,0.004000000000000,1.768500000000000,1.768500000000000,11.031000000000001,11.031000000000001
../matrix/zenios.mtx,0.013000000000000,0.004000000000000,2.312615384615385,7.516000000000000,12.786769230769233,41.557000000000002
